NP_0946A	CHR	469430	470917	-	-2	470917	469430	-
NP_0948A	CHR	471100	471465	-	-3	471465	471100	-
NP_0950A	CHR	471616	472062	+	1	471616	472062	-
NP_0952A	CHR	472069	472380	-	-3	472380	472069	-
NP_0954A	CHR	472481	472942	+	2	472481	472942	-
NP_0956A	CHR	472988	473671	+	2	472988	473671	-
NP_0958A	CHR	473682	474251	-	-1	474251	473682	-
NP_0960A	CHR	474315	476699	+	3	474315	476699	-
NP_0962A	CHR	476749	477744	+	1	476749	477744	-
NP_0964A	CHR	477741	478613	-	-1	478613	477741	-
NP_0966A	CHR	478814	479224	+	2	478814	479224	pseudo
NP_0968A	CHR	479226	480506	-	-1	480506	479226	-
NP_0970A	CHR	480600	481418	-	-1	481418	480600	-
NP_0972A	CHR	481545	482840	-	-1	482840	481545	-
NP_0974A	CHR	483072	484316	+	3	483072	484316	-
NP_0976A	CHR	484499	485107	-	-2	485107	484499	-
NP_0978A	CHR	485110	485361	-	-3	485361	485110	-
NP_0980A	CHR	485597	486796	+	2	485597	486796	-
NP_0982A	CHR	486815	487372	+	2	486815	487372	-
NP_0984A	CHR	487372	487809	+	1	487372	487809	-
NP_0986A	CHR	487873	488517	+	1	487873	488517	-
NP_0988A	CHR	488526	488783	-	-1	488783	488526	-
NP_0990A	CHR	488866	489435	+	1	488866	489435	-
NP_0992A	CHR	489519	490619	+	3	489519	490619	-
NP_0994A	CHR	490663	491400	+	1	490663	491400	-
NP_0996A	CHR	491397	491693	+	3	491397	491693	-
NP_0998A	CHR	491774	492877	+	2	491774	492877	-
NP_1000A	CHR	492906	493298	-	-1	493298	492906	-
NP_1002A	CHR	493391	493903	+	2	493391	493903	-
NP_1004A	CHR	493900	494394	+	1	493900	494394	-
NP_1006A	CHR	494465	495028	+	2	494465	495028	-
NP_1008A	CHR	495190	496878	+	1	495190	496878	-
NP_1010A	CHR	497003	497551	+	2	497003	497551	-
NP_1012A	CHR	497605	497757	+	1	497605	497757	-
NP_1014A	CHR	497754	498026	+	3	497754	498026	-
NP_1016A	CHR	498028	498693	+	1	498028	498693	-
NP_1018A	CHR	498800	499138	+	2	498800	499138	-
NP_1020A	CHR	499119	501341	+	3	499119	501341	-
NP_1022A	CHR	501540	501818	+	3	501540	501818	-
NP_1024A	CHR	501841	502419	+	1	501841	502419	-
NP_1026A	CHR	502416	503477	+	3	502416	503477	-
NP_1028A	CHR	503474	503794	+	2	503474	503794	-
NP_1030A	CHR	503797	505554	+	1	503797	505554	-
NP_1032A	CHR	505558	506973	+	1	505558	506973	-
NP_1034A	CHR	507044	507457	-	-2	507457	507044	-
NP_1036A	CHR	507558	508763	+	3	507558	508763	-
NP_1038A	CHR	508765	510042	+	1	508765	510042	-
NP_1040A	CHR	510039	510587	+	3	510039	510587	-
NP_1042A	CHR	510814	512247	-	-3	512247	510814	-
NP_1044A	CHR	512404	512556	-	-3	512556	512404	-
NP_1046A	CHR	512709	513473	-	-1	513473	512709	-
NP_1048A	CHR	513576	513956	+	3	513576	513956	-
NP_1050A	CHR	514099	515328	-	-3	515328	514099	-
NP_1052A	CHR	515380	515871	+	1	515380	515871	-
NP_1054A	CHR	515960	516721	+	2	515960	516721	-
NP_1056A	CHR	516718	517707	+	1	516718	517707	-
NP_1057E	CHR	517661	517882	-	-2	517882	517661	-
NP_1058A	CHR	517979	518161	+	2	517979	518161	-
NP_1060A	CHR	518478	518828	+	3	518478	518828	-
NP_1062A	CHR	518884	519729	+	1	518884	519729	-
NP_1064A	CHR	519789	520352	-	-1	520352	519789	-
NP_1066A	CHR	520466	521431	+	2	520466	521431	-
NP_1068A	CHR	521443	522441	-	-3	522441	521443	-
NP_1070A	CHR	522558	522962	+	3	522558	522962	-
NP_1072A	CHR	523189	524523	+	1	523189	524523	-
NP_1074A	CHR	524614	526119	+	1	524614	526119	-
NP_1076A	CHR	526143	527351	-	-1	527351	526143	-
NP_1078A	CHR	527589	528020	-	-1	528020	527589	-
NP_1080A	CHR	528094	528963	-	-3	528963	528094	-
NP_1082A	CHR	528960	529868	-	-1	529868	528960	-
NP_1084A	CHR	529923	530186	-	-1	530186	529923	-
NP_1086A	CHR	530270	531997	+	2	530270	531997	-
NP_1088A	CHR	532000	532737	-	-3	532737	532000	-
NP_1090A	CHR	532734	533423	-	-1	533423	532734	-
NP_1092A	CHR	533413	537312	-	-3	537312	533413	-
NP_1094A	CHR	537347	539473	+	2	537347	539473	-
NP_1096A	CHR	539531	539716	+	2	539531	539716	-
NP_1098A	CHR	539720	540493	+	2	539720	540493	-
NP_1100A	CHR	540498	540827	+	3	540498	540827	-
NP_1102A	CHR	540831	541130	-	-1	541130	540831	-
NP_1104A	CHR	541169	542377	-	-2	542377	541169	-
NP_1106A	CHR	542370	542741	-	-1	542741	542370	-
NP_1108A	CHR	542738	543928	-	-2	543928	542738	-
NP_1110A	CHR	543928	544596	-	-3	544596	543928	-
NP_1112A	CHR	544593	544817	-	-1	544817	544593	-
NP_1114A	CHR	544822	545835	-	-3	545835	544822	-
NP_1116A	CHR	545840	546691	-	-2	546691	545840	-
NP_1118A	CHR	546811	547776	-	-3	547776	546811	-
NP_1120A	CHR	547769	548650	-	-2	548650	547769	-
NP_1122A	CHR	548643	549341	-	-1	549341	548643	-
NP_1124A	CHR	549338	549877	-	-2	549877	549338	-
NP_1126A	CHR	550023	551174	+	3	550023	551174	-
NP_1128A	CHR	551221	551829	+	1	551221	551829	-
NP_1130A	CHR	551814	552068	-	-1	552068	551814	-
NP_1132A	CHR	552209	552601	-	-2	552601	552209	-
NP_1134A	CHR	552641	553321	-	-2	553321	552641	-
NP_1136A	CHR	553446	554219	-	-1	554219	553446	-
NP_1138A	CHR	554691	555059	-	-1	555059	554691	-
NP_1140A	CHR	555159	556283	-	-1	556283	555159	-
NP_1142A	CHR	556308	557060	-	-1	557060	556308	-
NP_1144A	CHR	557170	557514	+	1	557170	557514	-
NP_1146A	CHR	557511	559265	-	-1	559265	557511	-
NP_1148A	CHR	559352	559693	-	-2	559693	559352	-
NP_1150A	CHR	560000	560125	+	2	560000	560125	-
NP_1152A	CHR	560196	560849	+	3	560196	560849	-
NP_1154A	CHR	561009	562496	-	-1	562496	561009	-
NP_1156A	CHR	562596	563540	+	3	562596	563540	-
NP_1158A	CHR	563544	564290	+	3	563544	564290	-
NP_1160A	CHR	564339	565166	+	3	564339	565166	-
NP_1162A	CHR	565168	566448	+	1	565168	566448	-
NP_1164A	CHR	566445	567557	-	-1	567557	566445	-
NP_1166A	CHR	567690	568334	-	-1	568334	567690	-
NP_1168A	CHR	568675	569976	-	-3	569976	568675	-
NP_1170A	CHR	570060	570635	-	-1	570635	570060	-
NP_1172A	CHR	570721	572127	+	1	570721	572127	-
NP_1174A	CHR	572158	573294	+	1	572158	573294	-
NP_1176A	CHR	573383	573661	-	-2	573661	573383	-
NP_1178A	CHR	573953	574663	+	2	573953	574663	-
NP_1180A	CHR	574713	575612	+	3	574713	575612	-
NP_1182A	CHR	575758	577338	+	1	575758	577338	-
NP_1184A	CHR	577449	578657	+	3	577449	578657	-
NP_1186A	CHR	578703	579425	+	3	578703	579425	-
NP_1188A	CHR	579426	580073	-	-1	580073	579426	-
NP_1190A	CHR	580185	580397	-	-1	580397	580185	-
NP_1192A	CHR	580597	582693	-	-3	582693	580597	-
NP_1194A	CHR	582748	583800	-	-3	583800	582748	-
NP_1196A	CHR	583864	586143	-	-3	586143	583864	-
NP_1198A	CHR	586452	587360	+	3	586452	587360	-
NP_1200A	CHR	587357	588157	+	2	587357	588157	-
NP_1202A	CHR	588178	589080	-	-3	589080	588178	-
NP_1204A	CHR	589171	589863	+	1	589171	589863	-
NP_1206A	CHR	589860	590456	+	3	589860	590456	-
NP_1208A	CHR	590458	591021	-	-3	591021	590458	-
NP_1210A	CHR	591198	592439	+	3	591198	592439	-
NP_1212A	CHR	592495	592617	-	-3	592617	592495	-
NP_1214A	CHR	592749	593696	-	-1	593696	592749	-
NP_1216A	CHR	593689	597267	-	-3	597267	593689	-
NP_1218A	CHR	597291	597593	-	-1	597593	597291	-
NP_1220A	CHR	597734	599224	+	2	597734	599224	-
NP_1222A	CHR	599309	601807	+	2	599309	601807	-
NP_1224A	CHR	601884	602591	+	3	601884	602591	-
NP_1226A	CHR	602699	604369	+	2	602699	604369	-
NP_1228A	CHR	604421	604804	+	2	604421	604804	-
NP_1230A	CHR	604943	605590	-	-2	605590	604943	-
NP_1232A	CHR	605742	607505	+	3	605742	607505	-
NP_1234A	CHR	607508	608377	+	2	607508	608377	-
NP_1236A	CHR	608384	608962	-	-2	608962	608384	-
NP_1238A	CHR	609145	609903	+	1	609145	609903	-
NP_1240A	CHR	609946	610323	+	1	609946	610323	-
NP_1242A	CHR	610333	610518	-	-3	610518	610333	-
NP_1244A	CHR	610562	612649	-	-2	612649	610562	-
NP_1246A	CHR	613183	614523	+	1	613183	614523	-
NP_1248A	CHR	614520	614900	-	-1	614900	614520	-
NP_1250A	CHR	614980	615228	-	-3	615228	614980	-
NP_1252A	CHR	615308	616753	-	-2	616753	615308	-
NP_1254A	CHR	616881	617597	-	-1	617597	616881	-
NP_1256A	CHR	617688	618209	-	-1	618209	617688	-
NP_1258A	CHR	618260	618553	-	-2	618553	618260	-
NP_1260A	CHR	618787	619854	+	1	618787	619854	-
NP_1262A	CHR	619903	620112	+	1	619903	620112	-
NP_1264A	CHR	620117	622090	-	-2	622090	620117	-
NP_1268A	CHR	622345	623064	-	-3	623064	622345	-
NP_1270A	CHR	623131	624282	+	1	623131	624282	-
NP_1272A	CHR	624375	624764	+	3	624375	624764	-
NP_1274A	CHR	624849	625439	-	-1	625439	624849	-
NP_1276A	CHR	625556	626557	+	2	625556	626557	-
NP_1278A	CHR	626641	628428	+	1	626641	628428	-
NP_1280A	CHR	628447	629037	-	-3	629037	628447	-
NP_1282A	CHR	629038	629967	-	-3	629967	629038	-
NP_1284A	CHR	630128	630571	+	2	630128	630571	-
NP_1286A	CHR	630609	630917	+	3	630609	630917	-
NP_1288A	CHR	630992	631231	+	2	630992	631231	-
NP_1290A	CHR	631276	631680	+	1	631276	631680	-
NP_1292A	CHR	631689	632450	-	-1	632450	631689	-
NP_1294A	CHR	632529	633317	-	-1	633317	632529	-
NP_1296A	CHR	633370	633825	-	-3	633825	633370	-
NP_1298A	CHR	633834	634310	-	-1	634310	633834	-
NP_1300A	CHR	634398	634856	+	3	634398	634856	-
NP_1302A	CHR	634881	635480	+	3	634881	635480	-
NP_1304A	CHR	635477	636190	-	-2	636190	635477	-
NP_1306A	CHR	636192	638360	-	-1	638360	636192	-
NP_1308A	CHR	638461	638622	-	-3	638622	638461	-
NP_1310A	CHR	638723	638989	+	2	638723	638989	-
NP_1312A	CHR	638996	639865	-	-2	639865	638996	-
NP_1314A	CHR	639937	641073	-	-3	641073	639937	-
NP_1316A	CHR	641218	642174	+	1	641218	642174	-
NP_1318A	CHR	642294	643571	-	-1	643571	642294	-
NP_1320A	CHR	643677	644630	+	3	643677	644630	-
NP_1322A	CHR	644627	646187	-	-1	646187	644627	pseudo
NP_1326A	CHR	646407	647492	+	3	646407	647492	-
NP_1328A	CHR	647489	648271	+	2	647489	648271	-
NP_1330A	CHR	648309	649028	+	3	648309	649028	-
NP_1332A	CHR	649025	649639	-	-2	649639	649025	-
NP_1334A	CHR	649730	650482	+	2	649730	650482	-
NP_1336A	CHR	650461	651186	-	-3	651186	650461	-
NP_1338A	CHR	651227	651601	-	-2	651601	651227	-
NP_1340A	CHR	651768	652784	+	3	651768	652784	-
NP_1342A	CHR	652784	653155	+	2	652784	653155	-
NP_1344A	CHR	653155	654207	+	1	653155	654207	-
NP_1346A	CHR	654192	654989	+	3	654192	654989	-
NP_1348A	CHR	655052	655825	-	-2	655825	655052	-
NP_1350A	CHR	655960	658185	+	1	655960	658185	-
NP_1352A	CHR	658270	658449	+	1	658270	658449	-
NP_1354A	CHR	658433	659161	+	2	658433	659161	-
NP_1356A	CHR	659215	659808	+	1	659215	659808	-
NP_1358A	CHR	659859	660983	+	3	659859	660983	-
NP_1360A	CHR	660980	662017	+	2	660980	662017	-
NP_1362A	CHR	662011	663276	-	-3	663276	662011	-
NP_1364A	CHR	663449	663985	+	2	663449	663985	-
NP_1366A	CHR	664006	665175	-	-3	665175	664006	-
NP_1368A	CHR	665347	665736	+	1	665347	665736	-
NP_1370A	CHR	665771	666214	+	2	665771	666214	-
NP_1372A	CHR	666239	667096	-	-2	667096	666239	-
NP_1374A	CHR	667152	668309	-	-1	668309	667152	-
NP_1376A	CHR	668486	668917	+	2	668486	668917	-
NP_1378A	CHR	668958	669254	+	3	668958	669254	-
NP_1380A	CHR	669269	669790	-	-2	669790	669269	-
NP_1382A	CHR	669830	670783	-	-2	670783	669830	-
NP_1384A	CHR	670876	671649	+	1	670876	671649	-
NP_1386A	CHR	671656	672690	-	-3	672690	671656	-
NP_1388A	CHR	672820	673848	-	-3	673848	672820	-
NP_1390A	CHR	674050	674682	+	1	674050	674682	-
NP_1392A	CHR	674679	675275	-	-1	675275	674679	-
NP_1394A	CHR	675367	675951	+	1	675367	675951	-
NP_1396A	CHR	675948	676646	+	3	675948	676646	-
NP_1398A	CHR	676640	677353	+	2	676640	677353	-
NP_1400A	CHR	677444	679663	+	2	677444	679663	-
NP_1402A	CHR	679803	680246	-	-1	680246	679803	-
NP_1404A	CHR	680332	680835	+	1	680332	680835	-
NP_1406A	CHR	680837	681544	-	-2	681544	680837	-
NP_1408A	CHR	681635	682306	+	2	681635	682306	-
NP_1410A	CHR	682415	683014	-	-2	683014	682415	-
NP_1412A	CHR	683126	684292	+	2	683126	684292	-
NP_1414A	CHR	684358	685731	-	-3	685731	684358	-
NP_1416A	CHR	685823	686092	+	2	685823	686092	-
NP_1418A	CHR	686089	686604	+	1	686089	686604	-
NP_1420A	CHR	686601	687185	+	3	686601	687185	-
NP_1422A	CHR	687249	687608	+	3	687249	687608	-
NP_1424A	CHR	687642	688301	-	-1	688301	687642	-
NP_1426A	CHR	688388	688957	-	-2	688957	688388	-
NP_1428A	CHR	688997	690076	-	-2	690076	688997	-
NP_1430A	CHR	690146	690616	-	-2	690616	690146	-
NP_1432A	CHR	690737	692428	+	2	690737	692428	-
NP_1434A	CHR	692606	693061	-	-2	693061	692606	-
NP_1436A	CHR	693058	693825	-	-3	693825	693058	-
NP_1438A	CHR	693948	696242	+	3	693948	696242	-
NP_1440A	CHR	696947	698155	+	2	696947	698155	-
NP_1442A	CHR	698148	700025	+	3	698148	700025	-
NP_1444A	CHR	700013	700540	-	-2	700540	700013	-
NP_1446A	CHR	701022	701273	-	-1	701273	701022	-
NP_1448A	CHR	701352	701678	+	3	701352	701678	-
NP_1450A	CHR	701716	703020	-	-3	703020	701716	-
NP_1452A	CHR	703063	706098	-	-3	706098	703063	-
NP_1454A	CHR	706222	706491	+	1	706222	706491	-
NP_1456A	CHR	706488	707759	+	3	706488	707759	-
NP_1458A	CHR	707771	708562	-	-2	708562	707771	-
NP_1460A	CHR	708609	709130	-	-1	709130	708609	-
NP_1462A	CHR	709341	710132	-	-1	710132	709341	-
NP_1464A	CHR	710463	711788	+	3	710463	711788	-
NP_1466A	CHR	711913	712806	+	1	711913	712806	-
NP_1468A	CHR	712799	713842	+	2	712799	713842	-
NP_1470A	CHR	713839	714570	+	1	713839	714570	-
NP_1472A	CHR	714573	715277	+	3	714573	715277	-
NP_1474A	CHR	715302	715883	-	-1	715883	715302	-
NP_1476A	CHR	715976	717031	+	2	715976	717031	-
NP_1478A	CHR	717037	719475	-	-3	719475	717037	-
NP_1480A	CHR	719580	719960	+	3	719580	719960	-
NP_1482A	CHR	719957	720892	+	2	719957	720892	-
NP_1484A	CHR	720908	721747	-	-2	721747	720908	-
NP_1486A	CHR	721887	723092	+	3	721887	723092	-
NP_1490A	CHR	723286	724170	+	1	723286	724170	-
NP_1492A	CHR	724167	724907	+	3	724167	724907	-
NP_1494A	CHR	724904	725740	+	2	724904	725740	-
NP_1496A	CHR	725907	726344	-	-1	726344	725907	-
NP_1498A	CHR	726341	726826	-	-2	726826	726341	-
NP_1500A	CHR	726943	728160	-	-3	728160	726943	-
NP_1502A	CHR	728162	729592	-	-2	729592	728162	-
NP_1504A	CHR	729644	730552	-	-2	730552	729644	-
NP_1506A	CHR	730759	732501	+	1	730759	732501	-
NP_1508A	CHR	732514	737736	-	-3	737736	732514	-
NP_1510A	CHR	737875	738057	+	1	737875	738057	-
NP_1512A	CHR	738133	738507	+	1	738133	738507	-
NP_1514A	CHR	738504	738917	+	3	738504	738917	-
NP_1516A	CHR	738909	741602	-	-1	741602	738909	-
NP_1518A	CHR	741599	742954	-	-2	742954	741599	-
NP_1520A	CHR	742955	743326	-	-2	743326	742955	-
NP_1522A	CHR	743368	743703	-	-3	743703	743368	-
NP_1524A	CHR	743857	745071	+	1	743857	745071	-
NP_1526A	CHR	745156	747411	+	1	745156	747411	-
NP_1528A	CHR	747538	747843	-	-3	747843	747538	-
NP_1530A	CHR	748067	749437	+	2	748067	749437	-
NP_1532A	CHR	749594	750253	+	2	749594	750253	-
NP_1534A	CHR	750260	750694	+	2	750260	750694	-
NP_1536A	CHR	750695	751201	+	2	750695	751201	-
NP_1538A	CHR	751198	751827	-	-3	751827	751198	-
NP_1540A	CHR	751921	752358	-	-3	752358	751921	-
NP_1542A	CHR	752415	753617	-	-1	753617	752415	-
NP_1544A	CHR	753614	753922	-	-2	753922	753614	-
NP_1546A	CHR	753986	755101	-	-2	755101	753986	-
NP_1548A	CHR	755190	755471	+	3	755190	755471	-
NP_1550A	CHR	755510	755740	-	-2	755740	755510	-
NP_1552A	CHR	755884	756084	+	1	755884	756084	-
NP_1554A	CHR	756168	756614	+	3	756168	756614	-
NP_1556A	CHR	756628	756780	-	-3	756780	756628	-
NP_1558A	CHR	756790	756903	-	-3	756903	756790	-
NP_1560A	CHR	756903	757091	-	-1	757091	756903	-
NP_1562A	CHR	757094	757471	-	-2	757471	757094	-
NP_1564A	CHR	757596	758243	+	3	757596	758243	-
NP_1566A	CHR	758227	758430	-	-3	758430	758227	-
NP_1568A	CHR	758550	758798	+	3	758550	758798	-
NP_1570A	CHR	758874	759401	+	3	758874	759401	-
NP_1572A	CHR	759398	759859	+	2	759398	759859	-
NP_1574A	CHR	759869	760603	-	-2	760603	759869	-
NP_1576A	CHR	760678	762543	-	-3	762543	760678	-
NP_1578A	CHR	762564	764039	-	-1	764039	762564	-
NP_1580A	CHR	764102	765076	-	-2	765076	764102	-
NP_1582A	CHR	765146	766405	-	-2	766405	765146	-
NP_1584A	CHR	766572	767105	-	-1	767105	766572	-
NP_1586A	CHR	767235	767738	+	3	767235	767738	-
NP_1588A	CHR	767807	768697	+	2	767807	768697	-
NP_1590A	CHR	768690	769784	+	3	768690	769784	-
NP_1592A	CHR	769785	770636	-	-1	770636	769785	-
NP_1594A	CHR	770640	771434	-	-1	771434	770640	-
NP_1596A	CHR	771754	772899	+	1	771754	772899	-
NP_1598A	CHR	773076	774164	+	3	773076	774164	-
NP_1600A	CHR	774206	774832	+	2	774206	774832	-
NP_1602A	CHR	774861	775250	+	3	774861	775250	-
NP_1604A	CHR	775208	775891	+	2	775208	775891	-
NP_1606A	CHR	775894	776418	+	1	775894	776418	-
NP_1608A	CHR	776423	777079	+	2	776423	777079	-
NP_1610A	CHR	777090	777671	+	3	777090	777671	-
NP_1612A	CHR	777668	777937	-	-2	777937	777668	-
NP_1614A	CHR	778048	778329	+	1	778048	778329	-
NP_1616A	CHR	778332	778505	+	3	778332	778505	-
NP_1618A	CHR	778564	779364	+	1	778564	779364	-
NP_1620A	CHR	779365	779547	+	1	779365	779547	-
NP_1622A	CHR	779544	782198	-	-1	782198	779544	-
NP_1624A	CHR	782301	783056	+	3	782301	783056	-
NP_1626A	CHR	783061	783264	+	1	783061	783264	-
NP_1628A	CHR	783274	784047	-	-3	784047	783274	-
NP_1630A	CHR	784107	785363	-	-1	785363	784107	-
NP_1632A	CHR	785487	786653	+	3	785487	786653	-
NP_1634A	CHR	786711	787361	+	3	786711	787361	-
NP_1635D	CHR	787363	787479	-	-3	787479	787363	pseudo
NP_1636A	CHR	787508	788206	-	-2	788206	787508	-
NP_1638A	CHR	788498	789220	+	2	788498	789220	-
NP_1640A	CHR	789341	790405	+	2	789341	790405	-
NP_1642A	CHR	790423	791994	-	-3	791994	790423	-
NP_1644A	CHR	792304	794127	+	1	792304	794127	-
NP_1646A	CHR	794185	795417	+	1	794185	795417	-
NP_1648A	CHR	795470	796756	-	-2	796756	795470	-
NP_1650A	CHR	796824	797369	-	-1	797369	796824	-
NP_1652A	CHR	797465	797998	-	-2	797998	797465	-
NP_1654A	CHR	797995	799308	-	-3	799308	797995	-
NP_1656A	CHR	799402	799866	-	-3	799866	799402	pseudo
NP_1658A	CHR	800019	801407	-	-1	801407	800019	-
NP_1660A	CHR	801519	802046	+	3	801519	802046	-
NP_1662A	CHR	802203	803774	+	3	802203	803774	-
NP_1664A	CHR	803820	803972	+	3	803820	803972	-
NP_1666A	CHR	804024	805145	+	3	804024	805145	-
NP_1668A	CHR	805151	806332	-	-2	806332	805151	-
NP_1670A	CHR	806373	807671	-	-1	807671	806373	-
NP_1672A	CHR	807824	808021	+	2	807824	808021	-
NP_1674A	CHR	808087	808218	+	1	808087	808218	-
NP_1676A	CHR	808242	808511	-	-1	808511	808242	-
NP_1678A	CHR	808612	808881	+	1	808612	808881	-
NP_1680A	CHR	809030	809944	+	2	809030	809944	-
NP_1682A	CHR	810022	811689	-	-3	811689	810022	-
NP_1684A	CHR	811856	812824	+	2	811856	812824	-
NP_1686A	CHR	812939	814516	+	2	812939	814516	-
NP_1688A	CHR	814541	815437	-	-2	815437	814541	-
NP_1690A	CHR	815500	816363	-	-3	816363	815500	-
NP_1692A	CHR	816518	817888	+	2	816518	817888	-
NP_1694A	CHR	817901	818173	-	-2	818173	817901	-
NP_1696A	CHR	818360	819613	+	2	818360	819613	-
NP_1698A	CHR	819615	819953	-	-1	819953	819615	-
NP_1700A	CHR	820029	820532	+	3	820029	820532	-
NP_1702A	CHR	820648	821466	-	-3	821466	820648	-
NP_1704A	CHR	821517	822221	+	3	821517	822221	-
NP_1706A	CHR	822254	823522	+	2	822254	823522	-
NP_1708A	CHR	823519	824178	-	-3	824178	823519	-
NP_1710A	CHR	824269	824637	+	1	824269	824637	-
NP_1712A	CHR	824634	825170	+	3	824634	825170	-
NP_1714A	CHR	825172	826431	-	-3	826431	825172	-
NP_1716A	CHR	826435	826566	-	-3	826566	826435	-
NP_1718A	CHR	826791	827225	-	-1	827225	826791	-
NP_1720A	CHR	827417	829021	+	2	827417	829021	-
NP_1722A	CHR	829018	831195	-	-3	831195	829018	-
NP_1724A	CHR	831192	831701	-	-1	831701	831192	-
NP_1726A	CHR	831823	832200	+	1	831823	832200	-
NP_1728A	CHR	832248	832688	+	3	832248	832688	-
NP_1730A	CHR	832688	833068	+	2	832688	833068	-
NP_1732A	CHR	833079	833264	-	-1	833264	833079	-
NP_1734A	CHR	833356	834165	+	1	833356	834165	-
NP_1736A	CHR	834162	834365	-	-1	834365	834162	-
NP_1738A	CHR	834636	835316	+	3	834636	835316	-
NP_1740A	CHR	835399	837003	+	1	835399	837003	-
NP_1742A	CHR	837005	838663	-	-2	838663	837005	-
NP_1744A	CHR	838750	839097	-	-3	839097	838750	-
NP_1746A	CHR	839153	840934	-	-2	840934	839153	-
NP_1748A	CHR	841030	841953	+	1	841030	841953	-
NP_1750A	CHR	841954	842655	+	1	841954	842655	-
NP_1752A	CHR	842648	843499	+	2	842648	843499	-
NP_1754A	CHR	843557	844774	-	-2	844774	843557	-
NP_1756A	CHR	845036	846667	+	2	845036	846667	-
NP_1758A	CHR	846667	847368	+	1	846667	847368	-
NP_1760A	CHR	847460	847669	+	2	847460	847669	-
NP_1762A	CHR	847666	848289	-	-3	848289	847666	-
NP_1764A	CHR	848332	848730	-	-3	848730	848332	-
NP_1766A	CHR	848727	849005	-	-1	849005	848727	-
NP_1768A	CHR	849094	849243	-	-3	849243	849094	-
NP_1770A	CHR	849307	850146	-	-3	850146	849307	-
NP_1772A	CHR	850323	852578	+	3	850323	852578	-
NP_1774A	CHR	852661	853500	+	1	852661	853500	-
NP_1776A	CHR	853506	854294	+	3	853506	854294	-
NP_1778A	CHR	854291	855019	+	2	854291	855019	-
NP_1780A	CHR	855016	855993	+	1	855016	855993	-
NP_1782A	CHR	855994	857445	-	-3	857445	855994	-
NP_1784A	CHR	857609	857752	+	2	857609	857752	-
NP_1786A	CHR	857767	858501	-	-3	858501	857767	-
NP_1788A	CHR	858590	859285	+	2	858590	859285	-
NP_1790A	CHR	859287	859745	-	-1	859745	859287	pseudo
NP_1792A	CHR	859881	860543	-	-1	860543	859881	-
NP_1794A	CHR	860619	865145	-	-1	865145	860619	-
NP_1796A	CHR	865315	866763	-	-3	866763	865315	-
NP_1798A	CHR	866902	867357	+	1	866902	867357	-
NP_1800A	CHR	867393	871118	-	-1	871118	867393	-
NP_1802A	CHR	871183	872445	-	-3	872445	871183	-
NP_1804A	CHR	872692	874191	+	1	872692	874191	-
NP_1806A	CHR	874213	875487	-	-3	875487	874213	-
NP_1807K	CHR	875491	875634	-	-3	875634	875491	-
NP_1808A	CHR	875840	876271	+	2	875840	876271	-
NP_1810A	CHR	876457	878325	+	1	876457	878325	-
NP_1812A	CHR	878476	878895	+	1	878476	878895	-
NP_1814A	CHR	879217	880596	+	1	879217	880596	-
NP_1816A	CHR	880600	881070	+	1	880600	881070	pseudo
NP_1818A	CHR	881075	882031	-	-2	882031	881075	-
NP_1820A	CHR	882031	882327	-	-3	882327	882031	-
NP_1822A	CHR	882411	883658	+	3	882411	883658	-
NP_1824A	CHR	883887	884120	+	3	883887	884120	-
NP_1826A	CHR	884152	884601	-	-3	884601	884152	-
NP_1828A	CHR	884753	884974	-	-2	884974	884753	-
NP_1830A	CHR	885067	885675	+	1	885067	885675	-
NP_1832A	CHR	885762	887468	+	3	885762	887468	-
NP_1834A	CHR	888101	888532	-	-2	888532	888101	-
NP_1836A	CHR	888697	889209	+	1	888697	889209	-
NP_1838A	CHR	889220	889546	-	-2	889546	889220	-
NP_1840A	CHR	889536	890432	-	-1	890432	889536	-
NP_1842A	CHR	890473	891072	-	-3	891072	890473	-
NP_1844A	CHR	891203	892927	-	-2	892927	891203	-
NP_1846A	CHR	892975	893880	+	1	892975	893880	-
NP_1848A	CHR	893877	894527	+	3	893877	894527	-
NP_1850A	CHR	894535	895551	-	-3	895551	894535	-
NP_1852A	CHR	895705	896550	+	1	895705	896550	-
NP_1854A	CHR	896758	898713	-	-3	898713	896758	-
NP_1856A	CHR	898959	900011	+	3	898959	900011	-
NP_1858A	CHR	900498	901070	+	3	900498	901070	-
NP_1860A	CHR	901264	903249	+	1	901264	903249	-
NP_1862A	CHR	903279	903896	-	-1	903896	903279	-
NP_1864A	CHR	904123	905562	+	1	904123	905562	-
NP_1866A	CHR	905563	905766	-	-3	905766	905563	pseudo
NP_1868A	CHR	905867	907186	-	-2	907186	905867	-
NP_1870A	CHR	907282	908406	+	1	907282	908406	-
NP_1872A	CHR	908470	909417	+	1	908470	909417	-
NP_1874A	CHR	909419	910423	+	2	909419	910423	-
NP_1876A	CHR	910500	911261	+	3	910500	911261	-
NP_1878A	CHR	911312	911653	-	-2	911653	911312	-
NP_1880A	CHR	911665	911967	-	-3	911967	911665	-
NP_1882A	CHR	912252	914882	+	3	912252	914882	-
NP_1884A	CHR	914918	915718	-	-2	915718	914918	-
NP_1886A	CHR	915806	916843	+	2	915806	916843	-
NP_1888A	CHR	917016	917549	-	-1	917549	917016	-
NP_1890A	CHR	917898	919142	-	-1	919142	917898	-
NP_1892A	CHR	919450	920271	-	-3	920271	919450	-
