SID	Annotation	Site begin	Site end	Site name	Overlapped symbols	Overlapped perc.	Partner overlapped perc.	Partner begin	Partner end	Partner name
-1	2	1427802	1428314	NP_RS07325	513	100	100	1427802	1428314	NP_2964A
-1	2	1437657	1438550	NP_RS07380	894	100	100	1437657	1438550	NP_2984A
-1	2	1443402	1444292	NP_RS07405	891	100	100	1443402	1444292	NP_2994A
-1	2	1445538	1445834	NP_RS07415	273	92	100	1445538	1445810	NP_3000A
-1	2	1457643	1458863	NP_RS07485	1221	100	100	1457643	1458863	NP_3028A
-1	2	1473834	1474127	NP_RS07580	294	100	100	1473834	1474127	NP_3068A
-1	2	1474176	1474796	NP_RS07585	621	100	100	1474176	1474796	NP_3070A
-1	2	1478274	1479455	NP_RS07600	1182	100	100	1478274	1479455	NP_3076A
-1	2	1484130	1484864	NP_RS07630	735	100	100	1484130	1484864	NP_3086A
-1	2	1491504	1491956	NP_RS07670	453	100	100	1491504	1491956	NP_3104A
-1	2	1504944	1506752	NP_RS07730	1809	100	100	1504944	1506752	NP_3122A
-1	2	1512687	1514339	NP_RS07760	1653	100	100	1512687	1514339	NP_3134A
-1	2	1520325	1521194	NP_RS07795	870	100	100	1520325	1521194	NP_3148A
-1	2	1529229	1530482	NP_RS07835	1254	100	100	1529229	1530482	NP_3164A
-1	2	1532301	1533095	NP_RS07850	795	100	100	1532301	1533095	NP_3170A
-1	2	1533279	1533794	NP_RS07855	516	100	100	1533279	1533794	NP_3172A
-1	2	1538541	1539428	NP_RS07895	888	100	100	1538541	1539428	NP_3186A
-1	2	1539630	1540523	NP_RS07900	816	91	100	1539630	1540445	NP_3188A
-1	2	1543515	1544759	NP_RS07925	1245	100	100	1543515	1544759	NP_3198A
-1	2	1560117	1560812	NP_RS08005	696	100	100	1560117	1560812	NP_3230A
-1	2	1562790	1563854	NP_RS08020	1065	100	100	1562790	1563854	NP_3238A
-1	2	1564047	1564316	NP_RS08030	270	100	100	1564047	1564316	NP_3242A
-1	2	1564743	1565009	NP_RS08045	267	100	100	1564743	1565009	NP_3248A
-1	2	1566657	1567661	NP_RS08060	1005	100	100	1566657	1567661	NP_3258A
-1	2	1580988	1581233	NP_RS08120	246	100	100	1580988	1581233	NP_3280A
-1	2	1595730	1595918	NP_RS08230	189	100	100	1595730	1595918	NP_3326A
-1	2	1596465	1598126	NP_RS08235	1662	100	89	1596465	1598339	NP_3330A
-1	2	1608612	1609631	NP_RS08290	1020	100	100	1608612	1609631	NP_3354A
-1	2	1617435	1618523	NP_RS08340	1089	100	100	1617435	1618523	NP_3372A
-1	2	1624677	1625594	NP_RS08360	918	100	100	1624677	1625594	NP_3380A
-1	2	1631823	1633127	NP_RS08385	1305	100	100	1631823	1633127	NP_3392A
-1	2	1633773	1634192	NP_RS08395	420	100	83	1633773	1634279	NP_3396A
-1	2	1644318	1645487	NP_RS08455	1170	100	100	1644318	1645487	NP_3420A
-1	2	1673307	1673666	NP_RS08575	360	100	100	1673307	1673666	NP_3468A
-1	2	1677441	1678274	NP_RS08595	834	100	100	1677441	1678274	NP_3478A
-1	2	1685013	1685576	NP_RS08625	564	100	100	1685013	1685576	NP_3490A
-1	2	1687374	1688117	NP_RS08640	744	100	100	1687374	1688117	NP_3496A
-1	2	1697787	1698179	NP_RS08680	393	100	100	1697787	1698179	NP_3512A
-1	2	1710453	1712162	NP_RS08755	1710	100	100	1710453	1712162	NP_3542A
-1	2	1712172	1713437	NP_RS08760	1266	100	100	1712172	1713437	NP_3544A
-1	2	1725765	1726997	NP_RS08820	1233	100	99	1725765	1727012	NP_3570A
-1	2	1738458	1738856	NP_RS08875	399	100	100	1738458	1738856	NP_3594A
-1	2	1749912	1750247	NP_RS08935	315	94	93	1749888	1750226	NP_3616A
-1	2	1758072	1758341	NP_RS08980	270	100	100	1758072	1758341	NP_3634A
-1	2	1762038	1762451	NP_RS09000	414	100	100	1762038	1762451	NP_3642A
-1	2	1767963	1768646	NP_RS09030	684	100	100	1767963	1768646	NP_3654A
-1	2	1771524	1772594	NP_RS09065	1071	100	100	1771524	1772594	NP_3670A
-1	2	1773615	1774190	NP_RS09075	576	100	100	1773615	1774190	NP_3674A
-1	2	1777842	1778108	NP_RS09105	267	100	100	1777842	1778108	NP_3686A
-1	2	1780680	1781009	NP_RS09115	330	100	100	1780680	1781009	NP_3692A
-1	2	1783995	1785335	NP_RS09130	1341	100	100	1783995	1785335	NP_3698A
-1	2	1792728	1792856	NP_RS14170	129	100	100	1792728	1792856	NP_3713F
-1	2	1793793	1794485	NP_RS09180	693	100	100	1793793	1794485	NP_3716A
-1	2	1801371	1801832	NP_RS09220	462	100	100	1801371	1801832	NP_3730A
-1	2	1807542	1808024	NP_RS09260	483	100	100	1807542	1808024	NP_3746A
-1	2	1812570	1812968	NP_RS09295	399	100	100	1812570	1812968	NP_3760A
-1	2	1817244	1818380	NP_RS09320	1137	100	100	1817244	1818380	NP_3770A
-1	2	1827321	1827662	NP_RS09375	342	100	100	1827321	1827662	NP_3792A
-1	2	1827765	1828178	NP_RS09380	414	100	100	1827765	1828178	NP_3794A
-1	2	1834413	1835528	NP_RS09415	1116	100	100	1834413	1835528	NP_3808A
-1	2	1835577	1835810	NP_RS09420	234	100	100	1835577	1835810	NP_3810A
-1	2	1855419	1856387	NP_RS09530	969	100	100	1855419	1856387	NP_3854A
-1	2	1856607	1857662	NP_RS09535	1056	100	100	1856607	1857662	NP_3856A
-1	2	1858248	1858691	NP_RS09545	444	100	100	1858248	1858691	NP_3860A
-1	2	1862712	1862933	NP_RS09555	222	100	100	1862712	1862933	NP_3866A
-1	2	1865808	1868396	NP_RS09565	2589	100	100	1865808	1868396	NP_3870A
-1	2	1886094	1887134	NP_RS09600	1041	100	100	1886094	1887134	NP_3884A
-1	2	1895622	1896149	NP_RS09615	528	100	100	1895622	1896149	NP_3890A
-1	2	1906464	1907135	NP_RS09670	672	100	100	1906464	1907135	NP_3912A
-1	2	1917921	1918520	NP_RS09725	600	100	100	1917921	1918520	NP_3934A
-1	2	1918581	1919090	NP_RS09730	510	100	100	1918581	1919090	NP_3936A
-1	2	1920720	1921304	NP_RS09745	585	100	100	1920720	1921304	NP_3942A
-1	2	1922706	1923317	NP_RS09760	612	100	100	1922706	1923317	NP_3948A
-1	2	1958394	1958846	NP_RS09920	453	100	100	1958394	1958846	NP_4012A
-1	2	1959690	1960265	NP_RS09930	576	100	100	1959690	1960265	NP_4016A
-1	2	1962807	1965335	NP_RS09945	2529	100	100	1962807	1965335	NP_4022A
-1	2	1965405	1966547	NP_RS09950	1143	100	100	1965405	1966547	NP_4024A
-1	2	1970163	1970426	NP_RS09980	264	100	100	1970163	1970426	NP_4036A
-1	2	1979727	1980563	NP_RS10020	837	100	100	1979727	1980563	NP_4052A
-1	2	1986033	1986566	NP_RS10060	534	100	100	1986033	1986566	NP_4068A
-1	2	1989411	1990682	NP_RS10085	1272	100	100	1989411	1990682	NP_4078A
-1	2	1992567	1992830	NP_RS10100	264	100	100	1992567	1992830	NP_4084A
-1	2	1993524	1994807	NP_RS10110	1284	100	100	1993524	1994807	NP_4088A
-1	2	1995042	1995371	NP_RS10115	330	100	100	1995042	1995371	NP_4090A
-1	2	1998111	1998806	NP_RS10135	696	100	100	1998111	1998806	NP_4100A
-1	2	1998879	1999703	NP_RS10140	825	100	100	1998879	1999703	NP_4102A
-1	2	1999707	2000378	NP_RS10145	672	100	100	1999707	2000378	NP_4104A
-1	2	2001528	2002070	NP_RS10160	543	100	100	2001528	2002070	NP_4110A
-1	2	2003130	2003456	NP_RS10170	327	100	100	2003130	2003456	NP_4114A
-1	2	2004450	2004788	NP_RS10180	339	100	100	2004450	2004788	NP_4120A
-1	2	2014557	2015318	NP_RS10240	762	100	100	2014557	2015318	NP_4142A
-1	2	2017086	2018735	NP_RS10260	1650	100	100	2017086	2018735	NP_4150A
-1	2	2019468	2020037	NP_RS10270	570	100	100	2019468	2020037	NP_4154A
-1	2	2020068	2020487	NP_RS10275	420	100	100	2020068	2020487	NP_4156A
-1	2	2022669	2024192	NP_RS10295	1524	100	100	2022669	2024192	NP_4164A
-1	2	2026560	2027171	NP_RS10310	612	100	100	2026560	2027171	NP_4170A
-1	2	2027916	2029871	NP_RS10320	1956	100	100	2027916	2029871	NP_4174A
-1	2	2057493	2058164	NP_RS10470	672	100	100	2057493	2058164	NP_4230A
-1	2	2065359	2067041	NP_RS10500	1683	100	100	2065359	2067041	NP_4242A
-1	2	2075394	2076173	NP_RS10540	780	100	100	2075394	2076173	NP_4258A
-1	2	2081298	2082161	NP_RS10560	864	100	100	2081298	2082161	NP_4266A
-1	2	2082531	2082923	NP_RS10570	393	100	100	2082531	2082923	NP_4270A
-1	2	2095659	2098097	NP_RS10630	2439	100	100	2095659	2098097	NP_4300A
-1	2	2102796	2103200	NP_RS10665	405	100	100	2102796	2103200	NP_4314A
-1	2	2110065	2110994	NP_RS10705	930	100	100	2110065	2110997	NP_4332A
-1	2	2131503	2132858	NP_RS10815	1356	100	100	2131503	2132858	NP_4376A
-1	2	2136414	2136884	NP_RS10830	471	100	100	2136414	2136884	NP_4382A
-1	2	2136954	2138315	NP_RS10835	1362	100	100	2136954	2138315	NP_4384A
-1	2	2142279	2142764	NP_RS10860	486	100	100	2142279	2142764	NP_4394A
-1	2	2148078	2148494	NP_RS10890	417	100	100	2148078	2148494	NP_4412A
-1	2	2148555	2149508	NP_RS10895	954	100	100	2148555	2149508	NP_4414A
-1	2	2164434	2165072	NP_RS10985	639	100	100	2164434	2165072	NP_4452A
-1	2	2165259	2165750	NP_RS10990	492	100	100	2165259	2165750	NP_4454A
-1	2	2171313	2172302	NP_RS11020	990	100	100	2171313	2172302	NP_4466A
-1	2	2176029	2176277	NP_RS11055	249	100	100	2176029	2176277	NP_4478A
-1	2	2176386	2176664	NP_RS11060	279	100	100	2176386	2176664	NP_4480A
-1	2	2178321	2179379	NP_RS11080	1059	100	100	2178321	2179379	NP_4488A
-1	2	2197881	2198288	NP_RS11175	408	100	100	2197881	2198288	NP_4526A
-1	2	2198352	2199257	NP_RS11180	906	100	100	2198352	2199257	NP_4528A
-1	2	2200104	2201000	NP_RS11190	897	100	100	2200104	2201000	NP_4532A
-1	2	2204955	2206277	NP_RS11215	1323	100	100	2204955	2206277	NP_4542A
-1	2	2207082	2208326	NP_RS11225	1245	100	100	2207082	2208326	NP_4546A
-1	2	2209044	2209964	NP_RS11235	921	100	100	2209044	2209964	NP_4550A
-1	2	2225049	2225492	NP_RS11320	444	100	100	2225049	2225492	NP_4584A
-1	2	2225694	2226866	NP_RS11325	1173	100	100	2225694	2226866	NP_4586A
-1	2	2228931	2229782	NP_RS11340	852	100	100	2228931	2229782	NP_4592A
-1	2	2229843	2231276	NP_RS11345	1434	100	100	2229843	2231276	NP_4594A
-1	2	2232909	2233298	NP_RS11360	390	100	100	2232909	2233298	NP_4600A
-1	2	2242770	2243921	NP_RS11400	1152	100	100	2242770	2243921	NP_4616A
-1	2	2251830	2255801	NP_RS11415	3972	100	100	2251830	2255801	NP_4624A
-1	2	2256714	2258441	NP_RS11420	1728	100	100	2256714	2258441	NP_4628A
-1	2	2258655	2259104	NP_RS11425	450	100	100	2258655	2259104	NP_4630A
-1	2	2268420	2269388	NP_RS11465	969	100	100	2268420	2269388	NP_4650A
-1	2	2277006	2277992	NP_RS11495	987	100	100	2277006	2277992	NP_4662A
-1	2	2281140	2281445	NP_RS11520	306	100	100	2281140	2281445	NP_4672A
-1	2	2284221	2284691	NP_RS11535	471	100	100	2284221	2284691	NP_4678A
-1	2	2288592	2289128	NP_RS11555	537	100	100	2288592	2289128	NP_4686A
-1	2	2289144	2289770	NP_RS11560	627	100	100	2289144	2289770	NP_4688A
-1	2	2300745	2300948	NP_RS11585	204	100	100	2300745	2300948	NP_4700A
-1	2	2302710	2303390	NP_RS11595	483	71	100	2302710	2303192	NP_4704A
-1	2	2304288	2305493	NP_RS11610	1206	100	88	2304288	2305664	NP_4710A
-1	2	2306889	2307116	NP_RS11620	204	89	100	2306889	2307092	NP_4716A
-1	2	2322234	2323433	NP_RS11690	1200	100	100	2322234	2323433	NP_4746A
-1	2	2335665	2336741	NP_RS11760	1077	100	100	2335665	2336741	NP_4774A
-1	2	2341170	2341682	NP_RS11790	513	100	100	2341170	2341682	NP_4786A
-1	2	2343399	2344061	NP_RS11805	663	100	100	2343399	2344061	NP_4792A
-1	2	2349204	2350460	NP_RS11850	1257	100	100	2349204	2350460	NP_4810A
-1	2	2356152	2356718	NP_RS11890	567	100	100	2356152	2356718	NP_4826A
-1	2	2356776	2357189	NP_RS11895	414	100	100	2356776	2357189	NP_4828A
-1	2	2365407	2365988	NP_RS11935	582	100	100	2365407	2365988	NP_4844A
-1	2	2392728	2393156	NP_RS12145	429	100	100	2392728	2393156	NP_4924A
-1	2	2399040	2400158	NP_RS12180	1119	100	100	2399040	2400158	NP_4940A
-1	2	2400270	2400488	NP_RS12185	219	100	100	2400270	2400488	NP_4942A
-1	2	2407473	2408072	NP_RS12225	600	100	100	2407473	2408072	NP_4960A
-1	2	2408079	2411018	NP_RS12230	2940	100	100	2408079	2411018	NP_4962A
-1	2	2419440	2421248	NP_RS12275	1809	100	100	2419440	2421248	NP_4982A
-1	2	2423175	2424461	NP_RS12300	1287	100	100	2423175	2424461	NP_4992A
-1	2	2429808	2430764	NP_RS12325	957	100	100	2429808	2430764	NP_5006A
-1	2	2431956	2433032	NP_RS12340	1077	100	100	2431956	2433032	NP_5012A
-1	2	2445849	2447642	NP_RS12410	1794	100	100	2445849	2447642	NP_5040A
-1	2	2449851	2450126	NP_RS12425	276	100	100	2449851	2450126	NP_5046A
-1	2	2460744	2461664	NP_RS12470	921	100	100	2460744	2461664	NP_5066A
-1	2	2465169	2465366	NP_RS12500	198	100	100	2465169	2465366	NP_5078A
-1	2	2465367	2465936	NP_RS12505	570	100	100	2465367	2465936	NP_5080A
-1	2	2466312	2467541	NP_RS12515	1230	100	100	2466312	2467541	NP_5084A
-1	2	2471424	2471975	NP_RS12550	552	100	100	2471424	2471975	NP_5098A
-1	2	2472669	2473007	NP_RS12560	339	100	100	2472669	2473007	NP_5102A
-1	2	2476869	2477564	NP_RS12580	696	100	100	2476869	2477564	NP_5110A
-1	2	2484846	2486459	NP_RS12620	1512	94	100	2484846	2486357	NP_5126A
-1	2	2499552	2500280	NP_RS12680	729	100	100	2499552	2500280	NP_5148A
-1	2	2501016	2501441	NP_RS12695	426	100	100	2501016	2501441	NP_5152A
-1	2	2503113	2504489	NP_RS12710	1377	100	100	2503113	2504489	NP_5158A
-1	2	2513979	2515829	NP_RS12770	1785	96	100	2513979	2515763	NP_5184A
-1	2	2518794	2519018	NP_RS12795	225	100	99	2518794	2519021	NP_5194A
-1	2	2550822	2551502	NP_RS12965	681	100	100	2550822	2551502	NP_5270A
-1	2	2557869	2558549	NP_RS12995	681	100	100	2557869	2558549	NP_5284A
-1	2	2559636	2559854	NP_RS13010	219	100	100	2559636	2559854	NP_5290A
-1	2	2562456	2562638	NP_RS13025	0	0	0	-	-	
-1	2	2563224	2563880	NP_RS13030	657	100	100	2563224	2563880	NP_5296A
-1	2	2565495	2566508	NP_RS13045	1014	100	100	2565495	2566508	NP_5302A
-1	2	2567073	2567822	NP_RS13055	750	100	100	2567073	2567822	NP_5306A
-1	2	2575725	2576282	NP_RS13105	558	100	100	2575725	2576282	NP_5328A
-1	2	2581023	2581277	NP_RS13140	255	100	100	2581023	2581277	NP_5340A
-1	2	2585862	2586458	NP_RS13160	597	100	100	2585862	2586458	NP_5352A
2	1	1310	1861	NP_0004A	552	100	100	1310	1861	NP_RS00015
2	1	6437	7414	NP_0014A	978	100	100	6437	7414	NP_RS00040
2	1	10403	10753	NP_0026A	351	100	100	10403	10753	NP_RS00070
2	1	13544	13870	NP_0034A	0	0	0	-	-	
2	1	19733	20146	NP_0048A	414	100	100	19733	20146	NP_RS00125
2	1	20186	20857	NP_0050A	672	100	100	20186	20857	NP_RS00130
2	1	30086	30784	NP_0072A	699	100	100	30086	30784	NP_RS00185
2	1	33032	33484	NP_0078A	453	100	100	33032	33484	NP_RS00200
2	1	33527	33814	NP_0080A	288	100	100	33527	33814	NP_RS00205
2	1	36122	39163	NP_0090A	3042	100	100	36122	39163	NP_RS00225
2	1	41621	42901	NP_0098A	1281	100	100	41621	42901	NP_RS00245
2	1	43541	44668	NP_0102A	1128	100	100	43541	44668	NP_RS00255
2	1	46208	47011	NP_0106A	804	100	100	46208	47011	NP_RS00265
2	1	47225	47452	NP_0108A	228	100	100	47225	47452	NP_RS00270
2	1	49016	50848	NP_0112A	1833	100	100	49016	50848	NP_RS00280
2	1	54020	56704	NP_0116A	2685	100	100	54020	56704	NP_RS00290
2	1	56711	57136	NP_0118A	426	100	100	56711	57136	NP_RS00295
2	1	61538	63727	NP_0130A	2190	100	100	61538	63727	NP_RS00325
2	1	80504	81214	NP_0162A	711	100	100	80504	81214	NP_RS00405
2	1	92231	94036	NP_0188A	1806	100	100	92231	94036	NP_RS00470
2	1	109979	111949	NP_0218A	1971	100	100	109979	111949	NP_RS00545
2	1	112022	113230	NP_0220A	1209	100	100	112022	113230	NP_RS00550
2	1	114563	115762	NP_0226A	1200	100	100	114563	115762	NP_RS00565
2	1	116570	119140	NP_0232A	2571	100	100	116570	119140	NP_RS00580
2	1	119978	121303	NP_0236A	1326	100	100	119978	121303	NP_RS00590
2	1	137237	137629	NP_0268A	393	100	100	137237	137629	NP_RS00670
2	1	140894	141598	NP_0274A	705	100	100	140894	141598	NP_RS00690
2	1	141644	141913	NP_0276A	270	100	100	141644	141913	NP_RS00695
2	1	142022	142705	NP_0278A	684	100	100	142022	142705	NP_RS00700
2	1	147932	150550	NP_0288A	2619	100	100	147932	150550	NP_RS00725
2	1	153092	153178	NP_0296A	87	100	46	152990	153178	NP_RS00745
2	1	154058	154582	NP_0300A	525	100	100	154058	154582	NP_RS00755
2	1	161846	162856	NP_0318A	1011	100	100	161846	162856	NP_RS00805
2	1	168029	168880	NP_0326A	852	100	100	168029	168880	NP_RS00835
2	1	172562	174223	NP_0332A	1662	100	100	172562	174223	NP_RS00850
2	1	174668	177205	NP_0336A	2538	100	100	174668	177205	NP_RS00860
2	1	178031	178510	NP_0340A	480	100	100	178031	178510	NP_RS00870
2	1	178643	178999	NP_0342A	357	100	100	178643	178999	NP_RS00875
2	1	181760	182224	NP_0352A	465	100	100	181760	182224	NP_RS00900
2	1	188972	190252	NP_0366A	1281	100	100	188972	190252	NP_RS00935
2	1	195629	196741	NP_0380A	1113	100	100	195629	196741	NP_RS00975
2	1	196784	197503	NP_0382A	720	100	100	196784	197503	NP_RS00980
2	1	197666	198634	NP_0384A	969	100	100	197666	198634	NP_RS00985
2	1	201425	202042	NP_0398A	618	100	100	201425	202042	NP_RS01020
2	1	206474	207430	NP_0410A	957	100	100	206474	207430	NP_RS01050
2	1	217862	218914	NP_0428A	1053	100	100	217862	218914	NP_RS01110
2	1	236900	237346	NP_0468A	447	100	100	236900	237346	NP_RS01210
2	1	256439	256849	NP_0506A	411	100	100	256439	256849	NP_RS01295
2	1	256904	257440	NP_0508A	537	100	100	256904	257440	NP_RS01300
2	1	257510	258169	NP_0510A	660	100	100	257510	258169	NP_RS01305
2	1	262967	263908	NP_0528A	942	100	100	262967	263908	NP_RS01350
2	1	288542	288925	NP_0566A	384	100	100	288542	288925	NP_RS01445
2	1	291851	292219	NP_0574A	369	100	100	291851	292219	NP_RS01470
2	1	298796	299920	NP_0588A	1125	100	100	298796	299920	NP_RS01505
2	1	305138	305923	NP_0598A	786	100	100	305138	305923	NP_RS01530
2	1	314978	315247	NP_0616A	270	100	100	314978	315247	NP_RS01575
2	1	321488	324631	NP_0626A	3144	100	99	321461	324631	NP_RS01600
2	1	339935	340120	NP_0668A	186	100	100	339935	340120	NP_RS01700
2	1	342989	344827	NP_0678A	1839	100	100	342989	344827	NP_RS01725
2	1	344888	345406	NP_0680A	519	100	100	344888	345406	NP_RS01730
2	1	347321	347917	NP_0688A	597	100	100	347321	347917	NP_RS01750
2	1	357506	360304	NP_0710A	2799	100	100	357506	360304	NP_RS01800
2	1	370577	371608	NP_0736A	1032	100	100	370577	371608	NP_RS01860
2	1	380486	381544	NP_0754A	1059	100	98	380465	381544	NP_RS01905
2	1	387353	389008	NP_0766A	1656	100	100	387353	389008	NP_RS01935
2	1	390824	391345	NP_0774A	522	100	100	390824	391345	NP_RS01955
2	1	394106	396520	NP_0784A	2415	100	100	394106	396520	NP_RS01975
2	1	405704	407029	NP_0808A	1326	100	100	405704	407029	NP_RS02030
2	1	407300	408466	NP_0810A	1167	100	100	407300	408466	NP_RS02035
2	1	408518	408691	NP_0812A	174	100	100	408518	408691	NP_RS02040
2	1	422675	423415	NP_0848A	741	100	100	422675	423415	NP_RS02130
2	1	423491	424531	NP_0850A	1041	100	100	423491	424531	NP_RS02135
2	1	427334	428275	NP_0858A	942	100	98	427310	428275	NP_RS02155
2	1	432869	433063	NP_0866A	0	0	0	-	-	
2	1	444965	445849	NP_0890A	885	100	100	444965	445849	NP_RS02240
2	1	446639	447022	NP_0894A	384	100	100	446639	447022	NP_RS02250
2	1	460655	461101	NP_0924A	447	100	100	460655	461101	NP_RS02325
2	1	464588	465829	NP_0936A	1242	100	100	464588	465829	NP_RS02350
2	1	466421	466837	NP_0940A	417	100	100	466421	466837	NP_RS02360
2	1	472481	472942	NP_0954A	462	100	100	472481	472942	NP_RS02395
2	1	472988	473671	NP_0956A	684	100	100	472988	473671	NP_RS02400
2	1	478814	479224	NP_0966A	225	55	100	479000	479224	NP_RS14060
2	1	485597	486796	NP_0980A	1200	100	100	485597	486796	NP_RS02455
2	1	486815	487372	NP_0982A	558	100	100	486815	487372	NP_RS02460
2	1	491774	492877	NP_0998A	1104	100	100	491774	492877	NP_RS02500
2	1	493391	493903	NP_1002A	513	100	100	493391	493903	NP_RS02510
2	1	494465	495028	NP_1006A	564	100	100	494465	495028	NP_RS02520
2	1	497003	497551	NP_1010A	549	100	100	497003	497551	NP_RS02530
2	1	498800	499138	NP_1018A	339	100	100	498800	499138	NP_RS02550
2	1	503474	503794	NP_1028A	321	100	100	503474	503794	NP_RS02575
2	1	515960	516721	NP_1054A	762	100	100	515960	516721	NP_RS02635
2	1	517979	518161	NP_1058A	183	100	100	517979	518161	NP_RS02650
2	1	520466	521431	NP_1066A	966	100	100	520466	521431	NP_RS02670
2	1	530270	531997	NP_1086A	1728	100	100	530270	531997	NP_RS02725
2	1	537347	539473	NP_1094A	2127	100	98	537314	539473	NP_RS02745
2	1	539531	539716	NP_1096A	186	100	100	539531	539716	NP_RS02750
2	1	539720	540493	NP_1098A	774	100	100	539720	540493	NP_RS02755
2	1	560000	560125	NP_1150A	0	0	0	-	-	
2	1	573953	574663	NP_1178A	711	100	100	573953	574663	NP_RS02955
2	1	587357	588157	NP_1200A	801	100	100	587357	588157	NP_RS03010
2	1	597734	599224	NP_1220A	1491	100	100	597734	599224	NP_RS03055
2	1	599309	601807	NP_1222A	2499	100	100	599309	601807	NP_RS03060
2	1	602699	604369	NP_1226A	1671	100	100	602699	604369	NP_RS03070
2	1	604421	604804	NP_1228A	384	100	100	604421	604804	NP_RS03075
2	1	607508	608377	NP_1234A	870	100	100	607508	608377	NP_RS03090
2	1	625556	626557	NP_1276A	990	99	100	625568	626557	NP_RS03190
2	1	630128	630571	NP_1284A	444	100	100	630128	630571	NP_RS03210
2	1	630992	631231	NP_1288A	240	100	100	630992	631231	NP_RS03220
2	1	638723	638989	NP_1310A	267	100	100	638723	638989	NP_RS03275
2	1	647489	648271	NP_1328A	783	100	100	647489	648271	NP_RS03315
2	1	649730	650482	NP_1334A	753	100	100	649730	650482	NP_RS03330
2	1	652784	653155	NP_1342A	372	100	100	652784	653155	NP_RS03350
2	1	658433	659161	NP_1354A	720	99	100	658442	659161	NP_RS03380
2	1	660980	662017	NP_1360A	1038	100	100	660980	662017	NP_RS03395
2	1	663449	663985	NP_1364A	537	100	100	663449	663985	NP_RS03405
2	1	665771	666214	NP_1370A	444	100	100	665771	666214	NP_RS03420
2	1	668486	668917	NP_1376A	432	100	100	668486	668917	NP_RS03435
2	1	676640	677353	NP_1398A	714	100	100	676640	677353	NP_RS03490
2	1	677444	679663	NP_1400A	2220	100	100	677444	679663	NP_RS03495
2	1	681635	682306	NP_1408A	672	100	100	681635	682306	NP_RS03515
2	1	683126	684292	NP_1412A	1167	100	100	683126	684292	NP_RS03525
2	1	685823	686092	NP_1416A	270	100	100	685823	686092	NP_RS03535
2	1	690737	692428	NP_1432A	1692	100	100	690737	692428	NP_RS03575
2	1	696947	698155	NP_1440A	1209	100	100	696947	698155	NP_RS03600
2	1	712799	713842	NP_1468A	1044	100	100	712799	713842	NP_RS03675
2	1	715976	717031	NP_1476A	1056	100	100	715976	717031	NP_RS03695
2	1	719957	720892	NP_1482A	936	100	100	719957	720892	NP_RS03710
2	1	724904	725740	NP_1494A	837	100	100	724904	725740	NP_RS03735
2	1	748067	749437	NP_1530A	1371	100	100	748067	749437	NP_RS03830
2	1	749594	750253	NP_1532A	660	100	100	749594	750253	NP_RS03835
2	1	750260	750694	NP_1534A	435	100	100	750260	750694	NP_RS03840
2	1	750695	751201	NP_1536A	507	100	100	750695	751201	NP_RS03845
2	1	759398	759859	NP_1572A	462	100	100	759398	759859	NP_RS03925
2	1	767807	768697	NP_1588A	891	100	100	767807	768697	NP_RS03965
2	1	774206	774832	NP_1600A	627	100	100	774206	774832	NP_RS03995
2	1	775208	775891	NP_1604A	684	100	100	775208	775891	NP_RS04005
2	1	776423	777079	NP_1608A	657	100	100	776423	777079	NP_RS04015
2	1	788498	789220	NP_1638A	723	100	100	788498	789220	NP_RS04090
2	1	789341	790405	NP_1640A	1065	100	100	789341	790405	NP_RS04095
2	1	807824	808021	NP_1672A	198	100	100	807824	808021	NP_RS04165
2	1	809030	809944	NP_1680A	894	98	100	809051	809944	NP_RS04180
2	1	811856	812824	NP_1684A	969	100	100	811856	812824	NP_RS04190
2	1	812939	814516	NP_1686A	1578	100	100	812939	814516	NP_RS04195
2	1	816518	817888	NP_1692A	1371	100	100	816518	817888	NP_RS04210
2	1	818360	819613	NP_1696A	1254	100	100	818360	819613	NP_RS04220
2	1	822254	823522	NP_1706A	1269	100	100	822254	823522	NP_RS04245
2	1	827417	829021	NP_1720A	1605	100	100	827417	829021	NP_RS04275
2	1	832688	833068	NP_1730A	381	100	100	832688	833068	NP_RS04300
2	1	842648	843499	NP_1752A	852	100	100	842648	843499	NP_RS04360
2	1	845036	846667	NP_1756A	1632	100	100	845036	846667	NP_RS04370
2	1	847460	847669	NP_1760A	210	100	100	847460	847669	NP_RS04380
2	1	854291	855019	NP_1778A	729	100	100	854291	855019	NP_RS04425
2	1	857609	857752	NP_1784A	0	0	0	-	-	
2	1	858590	859285	NP_1788A	696	100	100	858590	859285	NP_RS04445
2	1	875840	876271	NP_1808A	432	100	100	875840	876271	NP_RS04490
2	1	909419	910423	NP_1874A	1005	100	100	909419	910423	NP_RS04655
2	1	915806	916843	NP_1886A	1038	100	100	915806	916843	NP_RS04685
2	1	924521	925519	NP_1902A	999	100	100	924521	925519	NP_RS04735
2	1	935297	936223	NP_1916A	927	100	100	935297	936223	NP_RS04770
2	1	938930	940063	NP_1922A	1134	100	100	938930	940063	NP_RS04785
2	1	945944	946828	NP_1938A	885	100	100	945944	946828	NP_RS04810
2	1	947300	947629	NP_1942A	294	89	100	947318	947611	NP_RS14090
2	1	958799	959410	NP_1966A	612	100	100	958799	959410	NP_RS04870
2	1	959498	961144	NP_1968A	1647	100	100	959498	961144	NP_RS04875
2	1	962054	962374	NP_1972A	321	100	100	962054	962374	NP_RS04885
